scen,seg,period,KB,SC,nl,ONRD,ONRC,RM,OFRD,OFRC,Speed
1,19,9,70.322426,9600.0,4,0.0,0.0,2400,198.0,2100.0,68.11483
1,20,9,65.6,9600.0,4,0.0,0.0,2400,0.0,0.0,69.86112
1,21,9,76.20123,9600.0,4,343.0,2100.0,2400,0.0,0.0,64.762726
1,22,9,70.51328,9600.0,4,0.0,0.0,2400,0.0,0.0,69.04419
1,23,9,72.45119,9600.0,4,0.0,0.0,2400,215.0,2100.0,68.11482
1,24,9,67.42857,9600.0,4,0.0,0.0,2400,0.0,0.0,69.80166
1,25,9,80.17255,9600.0,4,463.0,2100.0,2400,0.0,0.0,64.64806
1,26,9,83.73804,9600.0,4,203.0,2100.0,2400,0.0,0.0,64.31963
1,27,9,77.21687,9600.0,4,0.0,0.0,2400,0.0,0.0,69.751595
1,28,9,79.92886,9600.0,4,0.0,0.0,2400,432.0,2100.0,67.38492
1,29,9,70.78878,9600.0,4,0.0,0.0,2400,0.0,0.0,69.80736
1,30,9,79.34286,12000.0,5,600.0,4400.0,2400,1839.0,4400.0,20.040134
1,31,9,57.156967,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,9,56.360447,7200.0,3,222.0,2100.0,2400,218.0,2100.0,57.108116
1,33,9,57.245358,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,10,51.714664,7200.0,3,0.0,0.0,2400,0.0,0.0,69.99949
1,1,10,55.145123,7200.0,3,0.0,0.0,2400,50.0,2100.0,65.64498
1,2,10,54.7875,7200.0,3,0.0,0.0,2400,248.0,2100.0,65.16085
1,3,10,47.45714,7200.0,3,0.0,0.0,2400,0.0,0.0,69.28166
1,4,10,56.394836,7200.0,3,275.0,2100.0,2400,0.0,0.0,63.782436
1,5,10,74.7517,7200.0,3,1083.0,2200.0,2400,0.0,0.0,62.607277
1,6,10,74.7517,9600.0,4,0.0,0.0,2400,0.0,0.0,62.607277
1,7,10,68.394196,9600.0,4,0.0,0.0,2400,138.0,2100.0,67.8065
1,8,10,64.88571,9600.0,4,0.0,0.0,2400,0.0,0.0,69.442
1,9,10,79.973465,11803.267,5,387.0,2100.0,2400,139.0,2100.0,61.632942
1,10,10,68.42857,9600.0,4,0.0,0.0,2400,0.0,0.0,69.76869
1,11,10,84.739716,11327.319,5,464.0,2100.0,2400,110.0,2100.0,62.001625
1,12,10,73.57569,9600.0,4,0.0,0.0,2400,0.0,0.0,68.30431
1,13,10,90.12277,11372.793,5,425.0,4400.0,2400,1439.0,4400.0,61.793484
1,14,10,59.0,9600.0,4,0.0,0.0,2400,0.0,0.0,69.84496
1,15,10,67.23555,9600.0,4,263.0,2100.0,2400,0.0,0.0,65.33746
1,16,10,66.01428,12000.0,5,228.0,2100.0,2400,0.0,0.0,69.54283
1,17,10,66.01428,12000.0,5,0.0,0.0,2400,0.0,0.0,69.94014
1,18,10,66.01428,12000.0,5,0.0,0.0,2400,230.0,2100.0,69.98987
1,19,10,64.2592,9600.0,4,0.0,0.0,2400,182.0,2100.0,68.33263
1,20,10,60.12857,9600.0,4,0.0,0.0,2400,0.0,0.0,69.87717
1,21,10,69.52439,9600.0,4,314.0,2100.0,2400,0.0,0.0,65.056305
1,22,10,64.61429,9600.0,4,0.0,0.0,2400,0.0,0.0,69.09777
1,23,10,66.19552,9600.0,4,0.0,0.0,2400,198.0,2100.0,68.32789
1,24,10,61.785713,9600.0,4,0.0,0.0,2400,0.0,0.0,69.82408
1,25,10,73.11517,9600.0,4,425.0,2100.0,2400,0.0,0.0,64.96599
1,26,10,76.33979,9600.0,4,186.0,2100.0,2400,0.0,0.0,64.65829
1,27,10,70.52777,9600.0,4,0.0,0.0,2400,0.0,0.0,69.98662
1,28,10,72.987625,9600.0,4,0.0,0.0,2400,396.0,2100.0,67.62789
1,29,10,64.85714,9600.0,4,0.0,0.0,2400,0.0,0.0,69.82526
1,30,10,73.042854,12000.0,5,573.0,4400.0,2400,1689.0,4400.0,54.145164
1,31,10,51.13048,4800.0,2,0.0,0.0,2400,0.0,0.0,61.55626
1,32,10,51.829315,7200.0,3,204.0,2100.0,2400,200.0,2100.0,69.99646
1,33,10,51.208374,4800.0,2,0.0,0.0,2400,0.0,0.0,60.805008
1,0,11,47.028572,7200.0,3,0.0,0.0,2400,0.0,0.0,70.0
1,1,11,50.130463,7200.0,3,0.0,0.0,2400,45.0,2100.0,65.66865
1,2,11,49.79937,7200.0,3,0.0,0.0,2400,226.0,2100.0,65.20163
1,3,11,43.157143,7200.0,3,0.0,0.0,2400,0.0,0.0,69.28771
1,4,11,51.07164,7200.0,3,250.0,2100.0,2400,0.0,0.0,64.04729
1,5,11,67.04161,7200.0,3,987.0,2200.0,2400,0.0,0.0,63.512794
1,6,11,67.04161,9600.0,4,0.0,0.0,2400,0.0,0.0,63.512794
1,7,11,62.027355,9600.0,4,0.0,0.0,2400,125.0,2100.0,68.07518
1,8,11,59.04286,9600.0,4,0.0,0.0,2400,0.0,0.0,69.51035
1,9,11,71.9324,11806.375,5,352.0,2100.0,2400,127.0,2100.0,62.350204
1,10,11,62.25714,9600.0,4,0.0,0.0,2400,0.0,0.0,69.78852
1,11,11,76.1284,11339.156,5,423.0,2100.0,2400,100.0,2100.0,62.801792
1,12,11,66.87143,9600.0,4,0.0,0.0,2400,0.0,0.0,68.47395
1,13,11,81.16205,11389.781,5,386.0,4400.0,2400,1310.0,4400.0,62.430656
1,14,11,53.67143,9600.0,4,0.0,0.0,2400,0.0,0.0,69.856995
1,15,11,60.924564,9600.0,4,240.0,2100.0,2400,0.0,0.0,65.60572
1,16,11,60.07143,12000.0,5,208.0,2100.0,2400,0.0,0.0,69.56914
1,17,11,60.07143,12000.0,5,0.0,0.0,2400,0.0,0.0,69.94359
1,18,11,60.07143,12000.0,5,0.0,0.0,2400,209.0,2100.0,69.990456
1,19,11,58.29484,9600.0,4,0.0,0.0,2400,166.0,2100.0,68.54809
1,20,11,54.714287,9600.0,4,0.0,0.0,2400,0.0,0.0,69.89304
1,21,11,63.016525,9600.0,4,287.0,2100.0,2400,0.0,0.0,65.33207
1,22,11,58.814285,9600.0,4,0.0,0.0,2400,0.0,0.0,69.1481
1,23,11,60.069466,9600.0,4,0.0,0.0,2400,181.0,2100.0,68.53732
1,24,11,56.228573,9600.0,4,0.0,0.0,2400,0.0,0.0,69.846115
1,25,11,66.27357,9600.0,4,389.0,2100.0,2400,0.0,0.0,65.2598
1,26,11,69.18023,9600.0,4,170.0,2100.0,2400,0.0,0.0,64.97521
1,27,11,64.21429,9600.0,4,0.0,0.0,2400,0.0,0.0,69.99345
1,28,11,66.23494,9600.0,4,0.0,0.0,2400,361.0,2100.0,67.86448
1,29,11,59.057144,9600.0,4,0.0,0.0,2400,0.0,0.0,69.84268
1,30,11,66.51428,12000.0,5,522.0,4400.0,2400,1539.0,4400.0,69.99978
1,31,11,45.495365,4800.0,2,0.0,0.0,2400,0.0,0.0,68.51247
1,32,11,47.185715,7200.0,3,186.0,2100.0,2400,181.0,2100.0,69.999374
1,33,11,45.582195,4800.0,2,0.0,0.0,2400,0.0,0.0,68.49163
